Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Terry Witherspoon,/W/WithTe00.htm,FB,0,1,2001,False
Red Wolfe,/W/WolfRe20.htm,FB,0,1,1938,False
Bill Wolski,/W/WolsBi20.htm,FB,0,1,1966,False
 Wood,/W/Woodxx20.htm,FB,0,1,1920,False
Marv Wood,/W/WoodMa20.htm,WB-FB-E,0,1,1924,False
Neil Worden,/W/WordNe20.htm,FB,0,4,1957,False
Lee Wykoff,/W/WykoLe20.htm,FB-HB,0,1,1923,False
Arnie Wyman,/W/WymaAr20.htm,FB-HB,0,1,1920,False
Chet Wynne,/W/WynnCh20.htm,FB-TB,0,1,1922,False
Elmer Wynne,/W/WynnEl20.htm,FB,0,2,1929,False
Vinnie Yablonski,/Y/YablVi20.htm,FB-LB,0,4,1951,False
Buddy Young,/Y/YounBu00.htm,HB-FB-DB,0,9,1955,False
Darrel Young,/Y/YounDa01.htm,FB,0,6,2015,False
Dick Young,/Y/YounDi20.htm,FB-HB,0,3,1957,False
Russ Young,/Y/YounRu20.htm,FB,0,1,1925,False
Tank Younger,/Y/YounTa00.htm,FB-LB-HB,0,10,1958,False
Henry Zehrer,/Z/ZehrHe20.htm,FB-WB,0,1,1926,False
Michael Zimmer,/Z/ZimmMi00.htm,FB,0,1,2014,False
Michael Zordich,/Z/ZordMi01.htm,FB,0,1,2014,False
